,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,negre,negre2,marro,roig,roig2,taronja,groc,verd,blau,lila,gris,blanc,label
107,11,11,11,3,3,1,0,0.0,0.0,0.6617851937585734,0.0,0.0,0.0,1.3103620113168724,0.0,0.0,0.0,10.127636316872428,76.93423675411523,180k
108,12,12,12,4,0,0,0,63.76138653120713,0.0,0.0,0.0,0.0,0.0,1.60367905521262,0.0,0.4841553069272977,0.0,73.99969993141289,100.91381601508915,680k
109,13,13,13,5,1,1,0,0.0,0.1275291495198902,1.5649648491083676,0.0,0.0,0.0,1.5535783179012346,0.0,0.0,0.0,8.42238940329218,161.4259420010288,180k
110,14,14,14,6,2,0,0,0.0,0.0,0.0,0.1967592592592592,0.0,0.0,1.336778763717421,0.0,0.0,0.2313743141289437,10.683299039780522,114.28615826474623,820k
111,15,15,15,7,3,1,0,0.0801611796982167,0.069230109739369,0.4855216906721536,0.0,0.0,0.0,0.6522205075445816,0.0,0.0,0.0,4.4995016718107,85.82028570816186,150k
112,16,16,0,0,0,0,0,63.78370413237312,0.0,0.0,0.0,0.0,0.0,1.5827278377914953,0.0,0.5757030178326474,0.0191293724279835,76.94152413408779,78.44818994341564,680k
113,17,17,1,1,1,1,0,63.75,0.0,0.0136638374485596,0.2801086676954732,0.0,0.0,0.5547518004115226,0.0,0.0,0.0751511059670781,68.17662787208505,61.140662508573385,220k
114,18,18,2,2,2,0,0,0.0,0.1275291495198902,1.5649648491083676,0.0,0.0,0.0,1.5535783179012346,0.0,0.0,0.0,8.42238940329218,161.4259420010288,180k
115,19,19,3,3,3,1,0,0.0,0.0,0.4518175582990398,0.6071298439643347,0.0,0.0970132458847736,1.627818501371742,0.0,0.0,0.2892178926611797,5.585776748971194,165.37843471364883,330k
116,20,20,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.884698645404664,0.0,0.0,0.8872385116598079,7.423107424554184,127.39387752914952,470k
